date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:21	7799/7799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:19%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider2.jpg?v=1597739951	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider24a9e.jpg	(from https://porto-demo2.myshopify.com/)
20:52:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:20%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider3.jpg?v=1597739953	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider373d3.jpg	(from https://porto-demo2.myshopify.com/)
20:52:22	8868/8868	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:20%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider3.jpg?v=1597739953	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_home_slider373d3.jpg	(from https://porto-demo2.myshopify.com/)
20:52:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:21%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner1.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner16097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:23	7120/7120	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:21%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner1.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner16097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:22%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner2.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner26097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:24	14339/14339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:22%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner2.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner26097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:22%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner3.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner36097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:25	4193/4193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:23%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner3.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner36097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:23%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner6.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner66097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:25	26784/26784	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:24%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner6.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner66097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:24%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner4.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner46097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:27	17564/17564	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:25%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner4.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner46097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:25%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner5.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner56097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:27	13792/13792	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:26%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner5.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner56097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:26%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner8.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner86097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:28	15022/15022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:26%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner8.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner86097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:27%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner7.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner76097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:29	3724/3724	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:27%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner7.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner76097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:28%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner9.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner96097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:30	8899/8899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:28%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner9.jpg?v=1597807773	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/files/shop2_banner96097.jpg	(from https://porto-demo2.myshopify.com/)
20:52:30	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:29%20GMT	https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt	(from https://porto-demo2.myshopify.com/)
20:52:31	30203/30203	---MCZ	200	added ('OK')	text/html	etag:cacheable:9bdfc90441c27bd8e84ece80114fb019	https://porto-demo2.myshopify.com/products/black-belt?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/black-belt95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:32	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:31%20GMT	https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.63.delayed	(from https://porto-demo2.myshopify.com/)
20:52:32	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:31%20GMT	https://porto-demo2.myshopify.com/collections/all/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/blue-high-hill	(from https://porto-demo2.myshopify.com/)
20:52:33	155775/155775	---MCZ	200	added ('OK')	text/html	etag:cacheable:06a49f5daa7b938d5c054ec1f612fccc	https://porto-demo2.myshopify.com/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/blue-high-hill.html	(from https://porto-demo2.myshopify.com/)
20:52:33	37705/37705	---MCZ	200	added ('OK')	text/html	etag:cacheable:c36b31cc6aa7fa6d68db2bb277ede269	https://porto-demo2.myshopify.com/products/blue-high-hill?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/blue-high-hill95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:34	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:32%20GMT	https://porto-demo2.myshopify.com/collections/all/products/blue-shoes	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/blue-shoes	(from https://porto-demo2.myshopify.com/)
20:52:34	161865/161865	---MCZ	200	added ('OK')	text/html	etag:cacheable:b221ec184bb36fe8379f3bb7df84c24f	https://porto-demo2.myshopify.com/products/blue-shoes	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/blue-shoes.html	(from https://porto-demo2.myshopify.com/)
20:52:35	40728/40728	---MCZ	200	added ('OK')	text/html	etag:cacheable:cbcd73f606fc2b570cfd874d97db1643	https://porto-demo2.myshopify.com/products/blue-shoes?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/blue-shoes95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:35	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:33%20GMT	https://porto-demo2.myshopify.com/collections/all/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/brown-backpack	(from https://porto-demo2.myshopify.com/)
20:52:36	144457/144457	---MCZ	200	added ('OK')	text/html	etag:cacheable:9902d371433c1ef9e7810a986b8d62b5	https://porto-demo2.myshopify.com/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/brown-backpack.html	(from https://porto-demo2.myshopify.com/)
20:52:36	26224/26224	---MCZ	200	added ('OK')	text/html	etag:cacheable:97e7f98ba480809057e4e18575d79368	https://porto-demo2.myshopify.com/products/brown-backpack?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/brown-backpack95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:36	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:35%20GMT	https://porto-demo2.myshopify.com/collections/all/products/brown-long-shoes	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/brown-long-shoes	(from https://porto-demo2.myshopify.com/)
20:52:37	146323/146323	---MCZ	200	added ('OK')	text/html	etag:cacheable:8faf7cb2d74c2b47ed94098418d94d69	https://porto-demo2.myshopify.com/products/brown-long-shoes	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/brown-long-shoes.html	(from https://porto-demo2.myshopify.com/)
20:52:37	27563/27563	---MCZ	200	added ('OK')	text/html	etag:cacheable:4de295ed99803f0386d1391a2b0c4353	https://porto-demo2.myshopify.com/products/brown-long-shoes?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/brown-long-shoes95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:38	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:36%20GMT	https://porto-demo2.myshopify.com/collections/all/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/)
20:52:38	185770/185770	---MCZ	200	added ('OK')	text/html	etag:cacheable:a4bb2af016b5153a816022873580f0dd	https://porto-demo2.myshopify.com/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/casual-brown-bag.html	(from https://porto-demo2.myshopify.com/)
20:52:38	63733/63733	---MCZ	200	added ('OK')	text/html	etag:cacheable:8774e7aca957047b434a5fb6e3204375	https://porto-demo2.myshopify.com/products/casual-brown-bag?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/casual-brown-bag95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:39	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:37%20GMT	https://porto-demo2.myshopify.com/collections/all/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/high-hill-casual	(from https://porto-demo2.myshopify.com/)
20:52:39	144702/144702	---MCZ	200	added ('OK')	text/html	etag:cacheable:1c5a8199c44745651b329af11c70822d	https://porto-demo2.myshopify.com/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/high-hill-casual.html	(from https://porto-demo2.myshopify.com/)
20:52:40	26169/26169	---MCZ	200	added ('OK')	text/html	etag:cacheable:ad4a4ac47d8ec207f155139576cb3069	https://porto-demo2.myshopify.com/products/high-hill-casual?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/high-hill-casual95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:40	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:38%20GMT	https://porto-demo2.myshopify.com/collections/all/products/laptop-case-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/laptop-case-bag	(from https://porto-demo2.myshopify.com/)
20:52:41	168723/168723	---MCZ	200	added ('OK')	text/html	etag:cacheable:2f3b67f879d9ae4c1b4ff42064b903be	https://porto-demo2.myshopify.com/products/laptop-case-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/laptop-case-bag.html	(from https://porto-demo2.myshopify.com/)
20:52:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:40%20GMT	http://cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	(from https://porto-demo2.myshopify.com/)
20:52:41	48087/48087	---MCZ	200	added ('OK')	text/html	etag:cacheable:24925a8bc0d9ad3b7d91c069c0552aba	https://porto-demo2.myshopify.com/products/laptop-case-bag?view=quickview	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/laptop-case-bag95b3.html	(from https://porto-demo2.myshopify.com/)
20:52:42	1938/1938	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2022:41:31%20GMT	https://cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	(from https://porto-demo2.myshopify.com/)
20:52:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:40%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_bg_image.jpg?v=74521398101016578541639732915	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_bg_imagee9c5.jpg	(from https://porto-demo2.myshopify.com/)
20:52:42	23691/23691	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2015:55:41%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_bg_image.jpg?v=74521398101016578541639732915	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_bg_imagee9c5.jpg	(from https://porto-demo2.myshopify.com/)
20:52:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:41%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_logo.png?v=54434485954821869401639732916	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_logoe81f.png	(from https://porto-demo2.myshopify.com/)
20:52:43	3359/3359	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Jul%202022%2015:55:41%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_logo.png?v=54434485954821869401639732916	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/newsletter_logoe81f.png	(from https://porto-demo2.myshopify.com/)
20:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:42%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme-scripts.js?v=137552514658993020401639732942	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme-scriptsd3a0.js	(from https://porto-demo2.myshopify.com/)
20:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:42%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/jquery.elevatezoom.min.js?v=123299089282303306721639732907	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/jquery.elevatezoom.min41a3.js	(from https://porto-demo2.myshopify.com/)
20:52:44	172216/172216	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20Jul%202022%2005:05:53%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme-scripts.js?v=137552514658993020401639732942	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme-scriptsd3a0.js	(from https://porto-demo2.myshopify.com/)
20:52:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:44%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme.js?v=178361734015693301011639732942	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme8561.js	(from https://porto-demo2.myshopify.com/)
20:52:45	32922/32922	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2011%20Jul%202022%2008:55:29%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/jquery.elevatezoom.min.js?v=123299089282303306721639732907	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/jquery.elevatezoom.min41a3.js	(from https://porto-demo2.myshopify.com/)
20:52:45	55374/55374	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20Jul%202022%2005:05:53%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme.js?v=178361734015693301011639732942	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/theme8561.js	(from https://porto-demo2.myshopify.com/)
20:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:44%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	C:/My%20Web%20Sites/porto/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	(from https://porto-demo2.myshopify.com/)
20:52:46	6063/6063	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:03:56%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	C:/My%20Web%20Sites/porto/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	(from https://porto-demo2.myshopify.com/)
20:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2015:55:45%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/option_selection.js?v=72637887344529333141639732921	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/option_selection5b8a.js	(from https://porto-demo2.myshopify.com/)
20:52:47	9179/9179	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2003%20Jul%202022%2020:21:57%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/t/42/assets/option_selection.js?v=72637887344529333141639732921	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/t/42/assets/option_selection5b8a.js	(from https://porto-demo2.myshopify.com/)
